,Issuance_Date,Asset_Class,Deal_Name,Region,Ticker,Tranche,Currency,Size(M),WAL,WALX,Moodys,S&P,Fitch,DBRS,Kroll,MorningStar,C/E,LTV,TYPE,Bench,Guidance-L,Guidance-H,Spread,Coupon,Yield,Issue_Price,PricingSpeed,Market_Type
STACR-2020-DNA2,2020-02-11,RMBS,STACR-2020-DNA2,USOA,STACR,B-2,USD,186.000,10.02,-,-,NR,-,NR,-,-,0.10%,-,Floating,1mL,490a,490a,480,1mL+480,-,100.00000,-,CRT
STAR-2020-1,2020-02-11,RMBS,STAR-2020-1,USOA,STAR,B-1,USD,11.820,4.03,-,-,BB,-,-,BB,-,2.55%,-,Fixed,Swaps,230,230,230,3.73%,3.695%,99.99844,-,Performing
CSMC-2020-AFC1,2020-02-11,RMBS,CSMC-2020-AFC1,USOA,CSMC,A-3,USD,29.943,2.82,-,-,A,-,-,A,-,8.50%,-,Fixed,Swaps,-,-,105,-,2.465%,99.99859,-,Performing
STAR-2020-1,2020-02-11,RMBS,STAR-2020-1,USOA,STAR,M-1,USD,20.398,4.03,-,-,BBB,-,-,BBB,-,5.65%,-,Fixed,Swaps,150,160,145,2.88%,2.845%,99.99725,-,Performing
VOLT-2020-NPL4,2020-02-12,RMBS,VOLT-2020-NPL4,USOA,VOLT,A-2,USD,29.000,-,-,-,-,-,-,-,-,18.66%,-,Fixed,YLD,4.250%,4.250%,-,4.09%,4.125%,100.00000,-,NonPerforming
VOLT-2020-NPL4,2020-02-12,RMBS,VOLT-2020-NPL4,USOA,VOLT,A-1,USD,245.000,-,-,-,-,-,-,-,-,27.27%,-,Fixed,YLD,3.000%,3.000%,-,2.98%,3.000%,100.00000,-,NonPerforming
FAHB-2020-HB1,2020-02-13,RMBS,FAHB-2020-HB1,USOA,FAHB,M5,USD,68.239,3.97,-,NR,-,-,-,-,-,-,-,Fixed,YLD,-,-,-,6.00%,6.900%,97.21324,-,NonPerforming
SEMT-2020-2,2020-02-13,RMBS,SEMT-2020-2,USOA,SEMT,A4,USD,75.000,2.81,-,-,-,AAA,-,AAA,-,15.00%,-,Fixed,DW3.5%%,+1,28,3.5%,1-28,3.50%,-,15%,PassThroughPrimeJumbo
SEMT-2020-2,2020-02-13,RMBS,SEMT-2020-2,USOA,SEMT,A7,USD,25.000,11.64,-,-,-,AAA,-,AAA,-,15.00%,-,Fixed,Swaps,130,135,135,3.50%,-,105.25595,15%,PassThroughPrimeJumbo
SEMT-2020-2,2020-02-13,RMBS,SEMT-2020-2,USOA,SEMT,A19,USD,49.917,5.02,-,-,-,AAA,-,AAA,-,5.00%,-,Fixed,UMBS3.5%%,+0,10bk,1-04,3.50%,-,102.15625,15%,PassThroughPrimeJumbo
FAHB-2020-HB1,2020-02-13,RMBS,FAHB-2020-HB1,USOA,FAHB,M4,USD,26.174,3.31,-,B3,-,-,-,-,-,18.25%,-,Fixed,Swaps,-,-,265,4.05%,4.082%,99.99985,-,NonPerforming
FAHB-2020-HB1,2020-02-13,RMBS,FAHB-2020-HB1,USOA,FAHB,M3,USD,10.283,2.89,-,Baa3,-,-,-,-,-,25.25%,-,Fixed,Swaps,-,-,130,2.72%,2.738%,99.99992,-,NonPerforming
DRMT-2020-1,2020-02-13,RMBS,DRMT-2020-1,USOA,DRMT,A3,USD,38.142,1.99,-,-,A+,-,A,-,-,19.50%,-,Fixed,EDSF,110a,110a,110,2.65%,2.569%,99.99948,-,Performing
DRMT-2020-1,2020-02-13,RMBS,DRMT-2020-1,USOA,DRMT,M1,USD,35.491,4.10,-,-,BBB,-,BBB,-,-,10.80%,-,Fixed,Swaps,155,165,155,3.01%,2.977%,99.99710,-,Performing
DRMT-2020-1,2020-02-13,RMBS,DRMT-2020-1,USOA,DRMT,B1,USD,21.213,4.10,-,-,BB,-,BB,-,-,5.60%,-,Fixed,Swaps,225a,225a,220,3.66%,3.627%,99.99969,-,Performing
DRMT-2020-1,2020-02-13,RMBS,DRMT-2020-1,USOA,DRMT,B2,USD,15.501,4.10,-,-,B-,-,B(L),-,-,1.80%,-,Fixed,YLD,4.50%a,4.50%a,-,4.54%,4.500%,99.99892,-,Performing
FAHB-2020-HB1,2020-02-13,RMBS,FAHB-2020-HB1,USOA,FAHB,M2,USD,14.021,2.56,-,A3,-,-,-,-,-,28.00%,-,Fixed,Swaps,-,-,95,2.39%,2.401%,99.99977,-,NonPerforming
FAHB-2020-HB1,2020-02-13,RMBS,FAHB-2020-HB1,USOA,FAHB,M1,USD,45.805,2.22,-,Aa3,-,-,-,-,-,31.75%,-,Fixed,Swaps,-,-,65,2.10%,2.114%,99.99986,-,NonPerforming
FAHB-2020-HB1,2020-02-13,RMBS,FAHB-2020-HB1,USOA,FAHB,A,USD,209.390,1.05,-,Aaa,-,-,-,-,-,44.00%,-,Fixed,EDSF,-,-,45,2.01%,2.020%,99.99992,-,NonPerforming
SEMT-2020-2,2020-02-13,RMBS,SEMT-2020-2,USOA,SEMT,A1,USD,324.260,5.02,-,-,-,AAA,-,AAA,-,15.00%,-,Fixed,UMBS3.5%%,+0,26bk,3.5%,0-26,3.50%,-,15%,PassThroughPrimeJumbo
DRMT-2020-1,2020-02-13,RMBS,DRMT-2020-1,USOA,DRMT,A2,USD,30.188,1.99,-,-,AA,-,AA,-,-,28.85%,-,Fixed,EDSF,100a,100a,95,2.49%,2.419%,99.99946,-,Performing
LHOME-2020-RTL1,2020-02-13,RMBS,LHOME-2020-RTL1,USOA,LHOME,M,USD,11.250,2.68,-,-,-,-,-,-,-,5.00%,-,Fixed,YLD,5.125,5.250%,-,4.95%,5.000%,99.99805,-,Performing
LHOME-2020-RTL1,2020-02-13,RMBS,LHOME-2020-RTL1,USOA,LHOME,A2,USD,22.500,2.68,-,-,-,-,-,-,-,10.00%,-,Fixed,YLD,3.875,4.000%,-,3.72%,3.750%,99.99980,-,Performing
LHOME-2020-RTL1,2020-02-13,RMBS,LHOME-2020-RTL1,USOA,LHOME,A1,USD,180.000,2.39,-,-,-,-,-,-,-,20.00%,-,Fixed,YLD,3.375,3.500%,-,3.23%,3.250%,99.99943,-,Performing
DRMT-2020-1,2020-02-13,RMBS,DRMT-2020-1,USOA,DRMT,A1,USD,260.061,1.99,-,-,AAA,-,AAA,-,-,36.25%,-,Fixed,EDSF,80a,80a,80,2.34%,2.269%,99.99958,-,Performing
SHMLT-2020-SH1,2020-02-14,RMBS,SHMLT-2020-SH1,USOA,SHMLT,B-2,USD,12.436,4.03,-,-,B,-,B,-,-,2.80%,-,Fixed,YLD,-,-,-,4.68%,4.625%,99.99753,-,Performing
PRPM-2020-1,2020-02-14,RMBS,PRPM-2020-1,USOA,PRPM,A-1,USD,628.428,2.03,-,-,-,-,-,-,-,26.00%,-,Fixed,YLD,3.000%a,3.000%a,-,2.98%,3.000%,99.99913,-,Performing
PRPM-2020-1,2020-02-14,RMBS,PRPM-2020-1,USOA,PRPM,A-2,USD,78.553,3.01,-,-,-,-,-,-,-,16.75%,-,Fixed,YLD,4.125,4.250%,-,3.97%,4.000%,99.99972,-,Performing
FSMT-2020-1INV,2020-02-14,RMBS,FSMT-2020-1INV,USOA,FSMT,A3,USD,178.488,4.75,-,Aaa,-,-,-,AAA,-,15.00%,-,Fixed,UMBS%,<0-20>to<0-24>,3.0,<0-20>,3.0,3.00%,BAD_DATA,-,Performing
FSMT-2020-1INV,2020-02-14,RMBS,FSMT-2020-1INV,USOA,FSMT,A11,USD,96.109,4.75,-,Aaa,-,-,-,AAA,-,15.00%,-,Floating,1mL,85,90,85,1mL+85,-,99.99164,-,Performing
SHMLT-2020-SH1,2020-02-14,RMBS,SHMLT-2020-SH1,USOA,SHMLT,A-3,USD,40.303,1.92,-,-,A,-,A,-,-,19.45%,-,Fixed,EDSF,-,-,125,2.83%,2.732%,99.99932,-,Performing
SHMLT-2020-SH1,2020-02-14,RMBS,SHMLT-2020-SH1,USOA,SHMLT,A-2,USD,22.923,1.92,-,-,AA,-,AA(H),-,-,32.90%,-,Fixed,EDSF,-,-,105,2.62%,2.532%,99.99844,-,Performing
SHMLT-2020-SH1,2020-02-14,RMBS,SHMLT-2020-SH1,USOA,SHMLT,A-1,USD,178.143,1.92,-,-,AAA,-,AAA,-,-,40.55%,-,Fixed,EDSF,-,-,95,2.52%,2.432%,99.99897,-,Performing
FSMT-2020-1INV,2020-02-14,RMBS,FSMT-2020-1INV,USOA,FSMT,A15,USD,17.129,4.75,-,Aa1,-,-,-,AAA,-,9.70%,-,Floating,-,<0,12>a,<0-12>a,3.00%,2.718%,101.06250,-,Performing
FSMT-2020-1INV,2020-02-14,RMBS,FSMT-2020-1INV,USOA,FSMT,B1A,USD,3.553,10.09,-,Aa3,-,-,-,AA,-,8.60%,-,Fixed,Swaps,160a,160a,160,4.35%,3.126%,109.78380,-,Performing
FSMT-2020-1INV,2020-02-14,RMBS,FSMT-2020-1INV,USOA,FSMT,B2A,USD,10.985,10.09,-,A2,-,-,-,A,-,5.20%,-,Fixed,Swaps,175a,175a,175,4.35%,3.276%,108.46847,-,Performing
SHMLT-2020-SH1,2020-02-14,RMBS,SHMLT-2020-SH1,USOA,SHMLT,B-1,USD,16.031,4.03,-,-,BB,-,BB,-,-,6.95%,-,Fixed,Swaps,-,-,235,3.83%,3.780%,99.99799,-,Performing
WFMBS-2020-1,2020-02-14,RMBS,WFMBS-2020-1,USOA,WFMBS,A17,USD,57.996,4.98,-,Aa1,-,-,-,AAA,-,5.05%,-,-,UMBS3.0%%,1,06,1-06,3.00%,-,100.87500,15%,PassThroughPrimeJumbo
SHMLT-2020-SH1,2020-02-14,RMBS,SHMLT-2020-SH1,USOA,SHMLT,M-1,USD,21.426,4.03,-,-,BBB,-,BBB,-,-,12.30%,-,Fixed,Swaps,-,-,175,3.22%,3.180%,99.99929,-,Performing
WFMBS-2020-1,2020-02-14,RMBS,WFMBS-2020-1,USOA,WFMBS,A3,USD,167.625,2.78,-,Aaa,-,-,-,AAA,-,15.01%,-,-,DW3.0%%,1,20,1-20,3.00%,-,101.25000,15%,PassThroughPrimeJumbo
WFMBS-2020-1,2020-02-14,RMBS,WFMBS-2020-1,USOA,WFMBS,A1,USD,271.620,4.98,-,Aaa,-,-,-,AAA,-,15.01%,-,-,UMBS3.0%%,0-28,TO,1-00,0-28,3.00%,-,15%,PassThroughPrimeJumbo
PFMT-2020-1,2020-02-14,RMBS,PFMT-2020-1,USOA,PFMT,A5,USD,40.737,4.98,-,Aaa,-,-,-,AAA,-,5.20%,-,Fixed,UMBS%,1,00,3.0,1-00,3.00%,-,-,PassThroughPrimeJumbo
PFMT-2020-1,2020-02-14,RMBS,PFMT-2020-1,USOA,PFMT,A4,USD,50.250,11.60,-,Aaa,-,-,-,AAA,-,15.00%,-,Fixed,Swaps,120,120,120,3.00%,2.763%,102.12500,-,PassThroughPrimeJumbo
WFMBS-2020-1,2020-02-14,RMBS,WFMBS-2020-1,USOA,WFMBS,A5,USD,55.875,11.57,-,Aaa,-,-,-,AAA,-,15.01%,-,-,Swaps,115,120,115,3.00%,-,102.73694,15%,PassThroughPrimeJumbo
PFMT-2020-1,2020-02-14,RMBS,PFMT-2020-1,USOA,PFMT,A3,USD,150.750,2.78,-,Aaa,-,-,-,AAA,-,15.00%,-,Fixed,DW%,1,08,3.0,1-08,3.00%,-,-,PassThroughPrimeJumbo
PFMT-2020-1,2020-02-14,RMBS,PFMT-2020-1,USOA,PFMT,A2,USD,152.331,4.98,-,Aaa,-,-,-,AAA,-,15.00%,-,Fixed,-,(PFMT),(PFMT),2020-1,0-20,3.00%,-,-,PassThroughPrimeJumbo
OBX-2020-EXP1,2020-02-14,RMBS,OBX-2020-EXP1,USOA,OBX,2A2,USD,19.037,3.14,-,-,-,AAA,-,AAA,-,11.50%,-,Floating,1mL,-,-,95,1mL+95,-,100.00000,Fixed,PassThroughPrimeJumbo
OBX-2020-EXP1,2020-02-14,RMBS,OBX-2020-EXP1,USOA,OBX,2A1,USD,70.000,3.14,-,-,-,AAA,-,AAA,-,20.00%,-,Floating,1mL,-,-,85,1mL+75,-,99.69876,Fixed,PassThroughPrimeJumbo
OBX-2020-EXP1,2020-02-14,RMBS,OBX-2020-EXP1,USOA,OBX,2A1B,USD,21.809,5.46,-,-,-,AAA,-,AAA,-,20.00%,-,Floating,1mL,-,-,100,1mL+75,-,98.71489,Fixed,PassThroughPrimeJumbo
OBX-2020-EXP1,2020-02-14,RMBS,OBX-2020-EXP1,USOA,OBX,2A1A,USD,87.236,2.55,-,-,-,AAA,-,AAA,-,20.00%,-,Floating,1mL,-,-,75,1mL+75,-,100.00000,Fixed,PassThroughPrimeJumbo
OBX-2020-EXP1,2020-02-14,RMBS,OBX-2020-EXP1,USOA,OBX,1A9,USD,20.725,3.36,-,-,-,AAA,-,AAA,-,11.50%,-,Fixed,Swaps,-,-,135,3.50%,2.748%,102.13934,Fixed,PassThroughPrimeJumbo
OBX-2020-EXP1,2020-02-14,RMBS,OBX-2020-EXP1,USOA,OBX,1A8,USD,144.940,3.36,-,-,-,AAA,-,AAA,-,20.00%,-,Fixed,Swaps,-,-,130,3.50%,2.698%,102.29580,Fixed,PassThroughPrimeJumbo
OBX-2020-EXP1,2020-02-14,RMBS,OBX-2020-EXP1,USOA,OBX,1A3,USD,50.000,3.36,-,-,-,AAA,-,AAA,-,20.00%,-,Fixed,Swaps,-,-,115,3.00%,2.548%,101.24673,Fixed,PassThroughPrimeJumbo
GSMBS-2020-PJ2,2020-02-18,RMBS,GSMBS-2020-PJ2,USOA,GSMBS,A1,USD,267.062,4.92,-,-,-,AAA,AAA,-,-,15.00%,-,Fixed,FN3.5%,0,30,0-30,3.50%,2.929%,102.31250,15%,PassThroughPrimeJumbo
GSMBS-2020-PJ2,2020-02-18,RMBS,GSMBS-2020-PJ2,USOA,GSMBS,A6,USD,52.000,2.77,-,-,-,AAA,AAA,-,-,15.00%,-,Fixed,DW3.5%,2,02,2-06,3.50%,2.639%,102.06250,15%,PassThroughPrimeJumbo
GSMBS-2020-PJ2,2020-02-18,RMBS,GSMBS-2020-PJ2,USOA,GSMBS,A4,USD,36.805,4.92,-,-,-,AA+,AAA,-,-,5.70%,-,Fixed,-,<0,12>,<0-12>,3.50%,3.014%,101.93750,15%,PassThroughPrimeJumbo
GSMBS-2020-PJ2,2020-02-18,RMBS,GSMBS-2020-PJ2,USOA,GSMBS,A8,USD,17.333,11.38,-,-,-,AAA,AAA,-,-,15.00%,-,Fixed,Swaps,135a,135a,135,3.50%,2.870%,105.91722,15%,PassThroughPrimeJumbo
VOLT-2020-NPL5,2020-02-19,RMBS,VOLT-2020-NPL5,USOA,VOLT,A-2,USD,27.253,3.01,-,-,-,-,-,-,-,22.86%,-,Fixed,YLD,4.125%a,4.125%a,-,3.97%,4.000%,-,-,NonPerforming
VOLT-2020-NPL5,2020-02-19,RMBS,VOLT-2020-NPL5,USOA,VOLT,A-1B,USD,43.211,2.87,-,-,-,-,-,-,-,29.91%,-,Fixed,YLD,3.600%a,3.600%a,-,3.47%,3.500%,-,-,NonPerforming
VOLT-2020-NPL5,2020-02-19,RMBS,VOLT-2020-NPL5,USOA,VOLT,A-1A,USD,227.688,1.26,-,-,-,-,-,-,-,41.09%,-,Fixed,YLD,3.000%,3.000%,-,2.98%,3.000%,-,-,NonPerforming
GCAT-2020-NQM1,2020-02-20,RMBS,GCAT-2020-NQM1,USOA,GCAT,A-1,USD,227.544,2.36,-,-,AAA,-,-,AAA,-,31.45%,-,Fixed,Swaps,-,-,80,2.25%,2.192%,99.99834,-,Performing
GCAT-2020-NQM1,2020-02-20,RMBS,GCAT-2020-NQM1,USOA,GCAT,A-2,USD,16.431,2.36,-,-,AA,-,-,AA+,-,26.50%,-,Fixed,Swaps,-,-,100,2.45%,2.392%,99.99986,-,Performing
GCAT-2020-NQM1,2020-02-20,RMBS,GCAT-2020-NQM1,USOA,GCAT,A-3,USD,35.186,2.36,-,-,A,-,-,A+,-,15.90%,-,Fixed,Swaps,-,-,110,2.55%,2.492%,99.99963,-,Performing
GCAT-2020-NQM1,2020-02-20,RMBS,GCAT-2020-NQM1,USOA,GCAT,M-1,USD,21.742,3.99,-,-,BBB,-,-,BBB+,-,9.35%,-,Fixed,Swaps,-,-,155,2.93%,2.900%,99.99784,-,Performing
GCAT-2020-NQM1,2020-02-20,RMBS,GCAT-2020-NQM1,USOA,GCAT,B-1,USD,12.116,3.99,-,-,BB,-,-,BB+,-,5.70%,-,Fixed,Swaps,-,-,225,3.64%,3.600%,99.99781,-,Performing
JPMMT-2020-2,2020-02-20,RMBS,JPMMT-2020-2,USOA,JPMMT,A5A,USD,13.687,11.57,-,Aaa,-,-,-,AAA,-,-,-,Fixed,Swaps,-,-,115,3.00%,2.698%,102.90064,15%,PassThroughPrimeJumbo
JPMMT-2020-2,2020-02-20,RMBS,JPMMT-2020-2,USOA,JPMMT,A3,USD,338.743,4.96,-,Aaa,-,-,-,AAA,-,-,-,-,UMBS%,-,-,0-28bk,3.5,3.50%,-,15%,PassThroughPrimeJumbo
JPMMT-2020-2,2020-02-20,RMBS,JPMMT-2020-2,USOA,JPMMT,A5,USD,18.082,11.57,-,Aaa,-,-,-,AAA,-,-,-,Fixed,Swaps,-,-,135,3.50%,2.898%,105.74071,15%,PassThroughPrimeJumbo
JPMMT-2020-2,2020-02-20,RMBS,JPMMT-2020-2,USOA,JPMMT,A4A,USD,79.900,2.76,-,Aaa,-,-,-,AAA,-,-,-,-,DW%,-,-,1-26bk,3.0,3.00%,-,15%,PassThroughPrimeJumbo
JPMMT-2020-2,2020-02-20,RMBS,JPMMT-2020-2,USOA,JPMMT,A4,USD,81.700,2.76,-,Aaa,-,-,-,AAA,-,-,-,-,DW%,-,-,2-08bk,3.5,3.50%,-,15%,PassThroughPrimeJumbo
JPMMT-2020-2,2020-02-20,RMBS,JPMMT-2020-2,USOA,JPMMT,A6,USD,4.966,2.00,-,Aaa,-,-,-,AAA,-,-,-,Fixed,Swaps,-,-,110,3.50%,2.553%,101.61854,15%,PassThroughPrimeJumbo
GFMT-2020-H1,2020-02-20,RMBS,GFMT-2020-H1,USOA,GFMT,B1,USD,4.380,3.99,-,-,BB,-,BB(L),-,-,2.10%,-,Fixed,Swaps,200,200,200,3.39%,3.349%,99.99871,-,Performing
JPMMT-2020-2,2020-02-20,RMBS,JPMMT-2020-2,USOA,JPMMT,A9A,USD,7.098,5.50,-,Aaa,-,-,-,AAA,-,-,-,Fixed,Swaps,-,-,113,3.00%,2.537%,102.21508,15%,PassThroughPrimeJumbo
GFMT-2020-H1,2020-02-20,RMBS,GFMT-2020-H1,USOA,GFMT,A3,USD,20.736,2.21,-,-,A,-,A(L),-,-,8.75%,-,Fixed,Swaps,110,115,115,2.62%,2.549%,99.99810,-,Performing
JPMMT-2020-2,2020-02-20,RMBS,JPMMT-2020-2,USOA,JPMMT,A15,USD,46.936,4.96,-,Aa1,-,-,-,AAA,-,-,-,-,UMBS%,-,-,1-06bk,3.5,3.50%,-,15%,PassThroughPrimeJumbo
GFMT-2020-H1,2020-02-20,RMBS,GFMT-2020-H1,USOA,GFMT,M1,USD,10.062,3.99,-,-,BBB,-,BBB(L),-,-,4.65%,-,Fixed,Swaps,145a,145a,145,2.83%,2.799%,99.99678,-,Performing
JPMMT-2020-2,2020-02-20,RMBS,JPMMT-2020-2,USOA,JPMMT,A10A,USD,15.000,12.31,-,Aaa,-,-,-,AAA,-,-,-,Fixed,Swaps,-,-,118,3.00%,2.744%,103.05450,15%,PassThroughPrimeJumbo
JPMMT-2020-2,2020-02-20,RMBS,JPMMT-2020-2,USOA,JPMMT,A7A,USD,16.687,9.29,-,Aaa,-,-,-,AAA,-,-,-,Fixed,Swaps,-,-,115,3.00%,2.641%,102.80729,15%,PassThroughPrimeJumbo
JPMMT-2020-2,2020-02-20,RMBS,JPMMT-2020-2,USOA,JPMMT,A11,USD,41.283,4.96,-,Aaa,-,-,-,AAA,-,-,-,Floating,1mL,-,-,80,1mL+80,-,99.99763,15%,PassThroughPrimeJumbo
JPMMT-2020-2,2020-02-20,RMBS,JPMMT-2020-2,USOA,JPMMT,A6A,USD,50.000,2.00,-,Aaa,-,-,-,AAA,-,-,-,Fixed,Swaps,-,-,100,3.00%,2.453%,100.88017,15%,PassThroughPrimeJumbo
GFMT-2020-H1,2020-02-20,RMBS,GFMT-2020-H1,USOA,GFMT,A1,USD,189.325,2.21,-,-,AAA,-,AAA,-,-,22.85%,-,Fixed,Swaps,80,85,85,2.31%,2.249%,99.99815,-,Performing
GFMT-2020-H1,2020-02-20,RMBS,GFMT-2020-H1,USOA,GFMT,A2,USD,13.865,2.21,-,-,AA,-,AA(H),-,-,17.20%,-,Fixed,Swaps,95,95,95,2.41%,2.349%,99.99944,-,Performing
JPMMT-2020-2,2020-02-20,RMBS,JPMMT-2020-2,USOA,JPMMT,A7,USD,20.904,9.29,-,Aaa,-,-,-,AAA,-,-,-,Fixed,Swaps,-,-,135,3.50%,2.841%,105.14513,15%,PassThroughPrimeJumbo
JPMMT-2020-INV1,2020-02-21,RMBS,JPMMT-2020-INV1,USOA,JPMMT,A4,USD,74.999,2.56,-,Aaa,-,-,AAA,-,-,-,-,Fixed,DW%,-,-,2-08bk,3.5,3.50%,-,-,PassThroughPrimeJumbo
JPMMT-2020-INV1,2020-02-21,RMBS,JPMMT-2020-INV1,USOA,JPMMT,A3,USD,177.211,4.63,-,Aaa,-,-,AAA,-,-,-,-,Fixed,UMBS%,-,-,0-20bk,3.5,3.50%,-,-,PassThroughPrimeJumbo
JPMMT-2020-INV1,2020-02-21,RMBS,JPMMT-2020-INV1,USOA,JPMMT,A15,USD,36.499,4.63,-,Aa1,-,-,AAA,-,-,-,-,Fixed,UMBS%,-,-,1-00bk,3.5,3.50%,-,-,PassThroughPrimeJumbo
JPMMT-2020-INV1,2020-02-21,RMBS,JPMMT-2020-INV1,USOA,JPMMT,A11,USD,87.540,4.63,-,Aaa,-,-,AAA,-,-,-,-,Floating,1mL,-,-,83,1mL+83,-,99.99656,-,PassThroughPrimeJumbo
JPMMT-2020-INV1,2020-02-21,RMBS,JPMMT-2020-INV1,USOA,JPMMT,A5,USD,25.000,10.84,-,Aaa,-,-,AAA,-,-,-,-,Fixed,Swaps,-,-,145,3.50%,2.858%,105.77523,-,PassThroughPrimeJumbo
FLOC-2020-1,2020-02-28,RMBS,FLOC-2020-1,USOA,FLOC,B,USD,22.487,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Performing
FLOC-2020-1,2020-02-28,RMBS,FLOC-2020-1,USOA,FLOC,A,USD,127.424,3.01,-,-,-,-,-,-,-,15.00%,-,Fixed,-,-,-,-,4.04%,4.000%,99.97190,-,Performing
CAS-2020-SBT1,2020-03-03,RMBS,CAS-2020-SBT1,USOA,CAS,2B-1,USD,209.906,6.96,-,-,-,NR,-,-,-,0.10%,-,Floating,1mL,660a,660a,660,1mL+660,-,-,-,CRT
CAS-2020-SBT1,2020-03-03,RMBS,CAS-2020-SBT1,USOA,CAS,1B-1,USD,187.757,6.96,-,-,-,NR,-,-,-,0.07%,-,Floating,1mL,675a,675a,675,1mL+675,-,-,-,CRT
CAS-2020-SBT1,2020-03-03,RMBS,CAS-2020-SBT1,USOA,CAS,1M-2,USD,252.325,6.96,-,-,-,B,-,-,-,0.30%,-,Floating,1mL,365,375,365,1mL+365,-,-,-,CRT
CAS-2020-SBT1,2020-03-03,RMBS,CAS-2020-SBT1,USOA,CAS,2M-2,USD,316.415,6.96,-,-,-,B,-,-,-,0.48%,-,Floating,1mL,365,375,365,1mL+365,-,-,-,CRT
PROG-2020-SFR1,2020-03-04,RMBS,PROG-2020-SFR1,USOA,PROG,H,USD,21.598,5.08,-,NR,-,-,-,NR,-,7.89%,-,Fixed,Swaps,450a,450a,450,5.27%,5.273%,99.99769,-,SFR
PROG-2020-SFR1,2020-03-04,RMBS,PROG-2020-SFR1,USOA,PROG,G,USD,29.698,5.08,-,NR,-,-,-,B-,-,12.11%,-,Fixed,Swaps,325,350,325,4.03%,4.023%,99.99695,-,SFR
PROG-2020-SFR1,2020-03-04,RMBS,PROG-2020-SFR1,USOA,PROG,F,USD,48.597,5.08,-,NR,-,-,-,BB-,-,17.89%,-,Fixed,Swaps,250a,250a,265,3.43%,3.423%,99.99740,-,SFR
PROG-2020-SFR1,2020-03-04,RMBS,PROG-2020-SFR1,USOA,PROG,E,USD,87.745,5.08,-,NR,-,-,-,BBB-,-,27.37%,-,Fixed,Swaps,215,225,225,3.03%,3.023%,99.99640,-,SFR
PROG-2020-SFR1,2020-03-04,RMBS,PROG-2020-SFR1,USOA,PROG,D,USD,32.398,5.08,-,Baa3,-,-,-,A-,-,44.47%,-,Fixed,Swaps,160,170,160,2.38%,2.373%,99.99763,-,SFR
PROG-2020-SFR1,2020-03-04,RMBS,PROG-2020-SFR1,USOA,PROG,C,USD,18.898,5.08,-,A3,-,-,-,AA-,-,50.79%,-,Fixed,Swaps,140,150,140,2.18%,2.173%,99.99802,-,SFR
PROG-2020-SFR1,2020-03-04,RMBS,PROG-2020-SFR1,USOA,PROG,B,USD,47.247,5.08,-,Aa3,-,-,-,AA+,-,54.47%,-,Fixed,Swaps,125,135,125,2.03%,2.023%,99.99878,-,SFR
PROG-2020-SFR1,2020-03-04,RMBS,PROG-2020-SFR1,USOA,PROG,A,USD,186.289,5.08,-,Aaa,-,-,-,AAA,-,63.68%,-,Fixed,Swaps,95,100,95,1.73%,1.723%,99.99668,-,SFR
AMSR-2020-SFR1,2020-03-04,RMBS,AMSR-2020-SFR1,USOA,AMSR,H,USD,42.328,5.10,-,NR,-,-,-,-,NR,-,-,Fixed,Swaps,450,450,450,5.30%,5.311%,99.99795,-,SFR
AMSR-2020-SFR1,2020-03-04,RMBS,AMSR-2020-SFR1,USOA,AMSR,G,USD,19.753,5.10,-,NR,-,-,-,-,B,-,-,Fixed,Swaps,350,350,350,4.31%,4.311%,99.99576,-,SFR
AMSR-2020-SFR1,2020-03-04,RMBS,AMSR-2020-SFR1,USOA,AMSR,F,USD,36.685,5.10,-,NR,-,-,-,-,BB,-,-,Fixed,Swaps,275,275,275,3.57%,3.561%,99.99687,-,SFR
AMSR-2020-SFR1,2020-03-04,RMBS,AMSR-2020-SFR1,USOA,AMSR,E,USD,132.630,5.10,-,NR,-,-,-,-,BBB-,-,-,Fixed,Swaps,240,240,240,3.22%,3.211%,99.99910,-,SFR
AMSR-2020-SFR1,2020-03-04,RMBS,AMSR-2020-SFR1,USOA,AMSR,C,USD,29.630,5.10,-,A2,-,-,-,-,AA+,-,-,Fixed,Swaps,160a,160a,160,2.42%,2.411%,99.99538,-,SFR
AMSR-2020-SFR1,2020-03-04,RMBS,AMSR-2020-SFR1,USOA,AMSR,B,USD,43.739,5.10,-,Aa2,-,-,-,-,AAA,-,-,Fixed,Swaps,135,140,130,2.12%,2.111%,99.99984,-,SFR
AMSR-2020-SFR1,2020-03-04,RMBS,AMSR-2020-SFR1,USOA,AMSR,A,USD,166.494,5.10,-,Aaa,-,-,-,-,AAA,-,-,Fixed,Swaps,105,110,100,1.82%,1.811%,99.99632,-,SFR
AMSR-2020-SFR1,2020-03-04,RMBS,AMSR-2020-SFR1,USOA,AMSR,D,USD,22.575,5.10,-,Baa2,-,-,-,-,AA+,-,-,Fixed,Swaps,180a,180a,180,2.62%,2.611%,99.99646,-,SFR
CAFL-2020-1,2020-03-05,RMBS,CAFL-2020-1,USOA,CAFL,H,USD,17.214,9.84,-,-,-,NR,-,NR,NR,-,-,-,-,-,-,-,-,-,Retained,-,SFR
CAFL-2020-1,2020-03-05,RMBS,CAFL-2020-1,USOA,CAFL,G,USD,5.165,9.84,-,-,-,NR,-,B,B+,-,-,-,-,-,-,-,-,-,Retained,-,SFR
