,Issuance_Date,Asset_Class,Deal_Name,Region,Ticker,Tranche,Currency,Size(M),WAL,WALX,Moodys,S&P,Fitch,DBRS,Kroll,MorningStar,C/E,LTV,TYPE,Bench,Guidance-L,Guidance-H,Spread,Coupon,Yield,Issue_Price,Market_Type
BANC-2018-CRE3,2018-03-13,CMBS,BANC-2018-CRE3,USOA,BANC,C,USD,17.495,2.88,-,NR,-,-,A(L),-,-,21.00%,-,Floating,1mL,-,-,-,1mL+210,-,-,LLSASB
FNA-2018-M3,2018-03-14,CMBS,FNA-2018-M3,USOA,FNA,A1,USD,52.500,7.64,-,-,-,-,-,-,-,-,-,Fixed,Swaps,-,-,40,3.09%,-,98.55000,Agency
FNA-2018-M3,2018-03-14,CMBS,FNA-2018-M3,USOA,FNA,A2,USD,366.174,11.62,-,-,-,-,-,-,-,-,-,Fixed,Swaps,-,-,55,3.19%,-,96.81000,Agency
FNA-2018-M3,2018-03-14,CMBS,FNA-2018-M3,USOA,FNA,FA,USD,439.481,6.45,-,-,-,-,-,-,-,-,-,Floating,-,-,-,28,1.87%,-,99.88000,Agency
FRESB-2018-SB47,2018-03-16,CMBS,FRESB-2018-SB47,USOA,FRESB,A-10F,USD,230.641,7.29,-,-,-,-,-,-,-,-,-,Fixed,Swaps,-,-,52,3.35%,3.323%,100.09260,Agency
FRESB-2018-SB47,2018-03-16,CMBS,FRESB-2018-SB47,USOA,FRESB,A-5H,USD,200.477,4.03,-,-,-,-,-,-,-,-,-,Fixed,Swaps,-,-,29,2.92%,3.016%,99.51390,Agency
FRESB-2018-SB47,2018-03-16,CMBS,FRESB-2018-SB47,USOA,FRESB,A-7F,USD,66.219,5.52,-,-,-,-,-,-,-,-,-,Fixed,Swaps,-,-,35,2.23%,3.117%,100.45100,Agency
GSMS-2018-GS9,2018-03-19,CMBS,GSMS-2018-GS9,USOA,GSMS,A2,USD,24.558,4.53,-,Aaa,-,AAA,-,AAA,-,-,-,Fixed,Swaps,-,-,38,3.84%,3.126%,102.99767,Conduit
GSMS-2018-GS9,2018-03-19,CMBS,GSMS-2018-GS9,USOA,GSMS,A-S,USD,65.323,9.90,-,Aa2,-,AAA,-,AAA,-,-,-,Fixed,Swaps,-,-,94,4.14%,3.795%,102.99511,Conduit
GSMS-2018-GS9,2018-03-19,CMBS,GSMS-2018-GS9,USOA,GSMS,A-AB,USD,29.946,7.01,-,Aaa,-,AAA,-,AAA,-,-,-,Fixed,Swaps,-,-,70,3.98%,3.503%,102.99967,Conduit
GSMS-2018-GS9,2018-03-19,CMBS,GSMS-2018-GS9,USOA,GSMS,A4,USD,361.127,9.80,-,Aaa,-,AAA,-,AAA,-,-,-,Fixed,Swaps,-,-,79,3.99%,3.644%,102.99741,Conduit
GSMS-2018-GS9,2018-03-19,CMBS,GSMS-2018-GS9,USOA,GSMS,A3,USD,170.000,9.55,-,Aaa,-,AAA,-,AAA,-,-,-,Fixed,Swaps,-,-,77,3.73%,3.619%,100.99329,Conduit
BBCMS-2018-TALL,2018-03-19,CMBS,BBCMS-2018-TALL,USOA,BBCMS,A,USD,564.205,1.96,-,Aaa,-,-,-,-,AAA,-,33.3%,Floating,1mL,-,-,-,1mL+72.2,-,99.39682,LLSASB
BBCMS-2018-TALL,2018-03-19,CMBS,BBCMS-2018-TALL,USOA,BBCMS,F,USD,112.955,1.96,-,B2,-,-,-,-,NR,-,74.4%,Floating,1mL,-,-,-,1mL+323.5,-,99.24768,LLSASB
BBCMS-2018-TALL,2018-03-19,CMBS,BBCMS-2018-TALL,USOA,BBCMS,C,USD,105.735,1.96,-,A3,-,-,-,-,A-,-,47.1%,Floating,1mL,-,-,-,1mL+112.1,-,99.39815,LLSASB
GSMS-2018-GS9,2018-03-19,CMBS,GSMS-2018-GS9,USOA,GSMS,A1,USD,14.060,2.70,-,Aaa,-,AAA,-,AAA,-,-,-,Fixed,Swaps,-,-,20,2.86%,2.850%,99.99889,Conduit
GSMS-2018-GS9,2018-03-19,CMBS,GSMS-2018-GS9,USOA,GSMS,C,USD,56.756,9.95,-,NR,-,A-,-,A-,-,-,-,Fixed,Swaps,-,-,150,4.51%,4.356%,100.74928,Conduit
BBCMS-2018-TALL,2018-03-19,CMBS,BBCMS-2018-TALL,USOA,BBCMS,E,USD,212.040,1.96,-,Ba3,-,-,-,-,NR,-,67.7%,Floating,1mL,-,-,-,1mL+243.7,-,99.24427,LLSASB
BBCMS-2018-TALL,2018-03-19,CMBS,BBCMS-2018-TALL,USOA,BBCMS,D,USD,136.800,1.96,-,Baa3,-,-,-,-,BBB-,-,55.2%,Floating,1mL,-,-,-,1mL+144.9,-,99.29681,LLSASB
BBCMS-2018-TALL,2018-03-19,CMBS,BBCMS-2018-TALL,USOA,BBCMS,B,USD,127.015,1.96,-,Aa3,-,-,-,-,AA,-,40.9%,Floating,1mL,-,-,-,1mL+97.1,-,99.39589,LLSASB
GSMS-2018-GS9,2018-03-19,CMBS,GSMS-2018-GS9,USOA,GSMS,B,USD,40.694,9.95,-,NR,-,AA-,-,AA-,-,-,-,Fixed,Swaps,-,-,112,4.32%,3.976%,102.99432,Conduit
FREMF-2018-K074,2018-03-20,CMBS,FREMF-2018-K074,USOA,FREMF,A-M,USD,68.123,9.85,-,-,-,A+,-,-,A+,-,-,Fixed,Swaps,-,-,54,3.60%,3.459%,101.14690,Agency
FREMF-2018-K074,2018-03-20,CMBS,FREMF-2018-K074,USOA,FREMF,A2,USD,"1,043.000",9.79,-,-,-,AAA,-,-,AAA,-,-,Fixed,Swaps,-,-,48,3.60%,3.398%,101.64110,Agency
FREMF-2018-K074,2018-03-20,CMBS,FREMF-2018-K074,USOA,FREMF,A1,USD,122.264,6.75,-,-,-,AAA,-,-,AAA,-,-,Fixed,Swaps,-,-,39,3.60%,3.257%,101.94690,Agency
FREMF-2018-KW04,2018-03-22,CMBS,FREMF-2018-KW04,USOA,FREMF,A,USD,568.346,8.72,-,-,-,-,-,-,-,-,-,Floating,1mL,-,-,24,1mL+24,-,100.00000,Agency
FREMF-2018-KBX1,2018-03-23,CMBS,FREMF-2018-KBX1,USOA,FREMF,A1,USD,263.079,6.38,-,-,-,-,-,-,-,-,-,Fixed,Swaps,-,-,42,2.92%,3.215%,98.22630,Agency
BMARK-2018-B3,2018-03-23,CMBS,BMARK-2018-B3,USOA,BMARK,X-B,USD,49.164,-,-,-,NR,AA-,-,AAA,-,-,-,Variable,Tsy,-,-,99,0.26%,3.790%,Int.,Conduit
BSPRT-2018-FL3,2018-03-23,CMBS,BSPRT-2018-FL3,USOA,BSPRT,D,USD,42.700,5.24,-,NR,-,-,-,BBB-,-,20.00%,-,Floating,1mL,-,-,345,1mL+345,-,100.00000,CRE
BSPRT-2018-FL3,2018-03-23,CMBS,BSPRT-2018-FL3,USOA,BSPRT,C,USD,39.650,4.94,-,NR,-,-,-,A-,-,27.00%,-,Floating,1mL,-,-,255,1mL+255,-,100.00000,CRE
BSPRT-2018-FL3,2018-03-23,CMBS,BSPRT-2018-FL3,USOA,BSPRT,B,USD,41.175,4.94,-,NR,-,-,-,AA-,-,33.50%,-,Floating,1mL,-,-,165,1mL+165,-,100.00000,CRE
BSPRT-2018-FL3,2018-03-23,CMBS,BSPRT-2018-FL3,USOA,BSPRT,A-S,USD,77.775,4.82,-,NR,-,-,-,AAA,-,40.25%,-,Floating,1mL,-,-,135,1mL+135,-,100.00000,CRE
BSPRT-2018-FL3,2018-03-23,CMBS,BSPRT-2018-FL3,USOA,BSPRT,A,USD,286.700,2.97,-,Aaa,-,-,-,AAA,-,53.00%,-,Floating,1mL,-,-,105,1mL+105,-,100.00000,CRE
UBSCM-2018-C9,2018-03-23,CMBS,UBSCM-2018-C9,USOA,UBSCM,A-1,USD,17.267,2.63,-,Aaa,-,AAA,-,AAA,-,30.00%,41.2%,Fixed,Swaps,-,-,26,2.93%,2.902%,99.99969,Conduit
UBSCM-2018-C9,2018-03-23,CMBS,UBSCM-2018-C9,USOA,UBSCM,A-2,USD,37.271,4.77,-,Aaa,-,AAA,-,AAA,-,30.00%,41.2%,Fixed,Swaps,-,-,40,3.84%,3.143%,102.99882,Conduit
UBSCM-2018-C9,2018-03-23,CMBS,UBSCM-2018-C9,USOA,UBSCM,A-3,USD,175.000,9.83,-,Aaa,-,AAA,-,AAA,-,30.00%,41.2%,Fixed,Swaps,-,-,90,3.85%,3.744%,100.99421,Conduit
UBSCM-2018-C9,2018-03-23,CMBS,UBSCM-2018-C9,USOA,UBSCM,A-4,USD,320.724,9.93,-,Aaa,-,AAA,-,AAA,-,30.00%,41.2%,Fixed,Swaps,-,-,92,4.12%,3.766%,102.99387,Conduit
UBSCM-2018-C9,2018-03-23,CMBS,UBSCM-2018-C9,USOA,UBSCM,A-SB,USD,37.671,7.44,-,Aaa,-,AAA,-,AAA,-,30.00%,41.2%,Fixed,Swaps,-,-,83,4.09%,3.631%,102.99536,Conduit
UBSCM-2018-C9,2018-03-23,CMBS,UBSCM-2018-C9,USOA,UBSCM,A-S,USD,56.693,9.96,-,Aa2,-,AAA,-,AAA,-,23.25%,45.2%,Fixed,Swaps,-,-,112,4.32%,3.966%,102.99524,Conduit
UBSCM-2018-C9,2018-03-23,CMBS,UBSCM-2018-C9,USOA,UBSCM,B,USD,41.995,9.96,-,NR,-,AA-,-,AA,-,18.25%,48.2%,Fixed,Swaps,-,-,137,4.57%,4.216%,102.99961,Conduit
UBSCM-2018-C9,2018-03-23,CMBS,UBSCM-2018-C9,USOA,UBSCM,C,USD,39.896,9.96,-,NR,-,A-,-,A-,-,13.50%,50.9%,Fixed,Swaps,-,-,230,5.05%,5.146%,98.99507,Conduit
UBSCM-2018-C9,2018-03-23,CMBS,UBSCM-2018-C9,USOA,UBSCM,D,USD,26.951,9.96,-,NR,-,BBB-,-,BBB,-,10.38%,52.8%,Fixed,Swaps,-,-,350,5.05%,6.346%,90.36115,Conduit
BMARK-2018-B3,2018-03-23,CMBS,BMARK-2018-B3,USOA,BMARK,A-1,USD,25.000,2.42,-,-,AAA,AAA,-,AAA,-,30.00%,42.0%,Fixed,Swaps,-,-,20,2.85%,2.837%,99.99906,Conduit
BMARK-2018-B3,2018-03-23,CMBS,BMARK-2018-B3,USOA,BMARK,A-2,USD,162.100,4.73,-,-,AAA,AAA,-,AAA,-,30.00%,42.0%,Fixed,Swaps,-,-,40,3.85%,3.164%,102.99831,Conduit
BMARK-2018-B3,2018-03-23,CMBS,BMARK-2018-B3,USOA,BMARK,A-3,USD,66.600,6.68,-,-,AAA,AAA,-,AAA,-,30.00%,42.0%,Fixed,Swaps,-,-,78,3.75%,3.589%,100.99889,Conduit
BMARK-2018-B3,2018-03-23,CMBS,BMARK-2018-B3,USOA,BMARK,A-4,USD,150.000,9.67,-,-,AAA,AAA,-,AAA,-,30.00%,42.0%,Fixed,Swaps,-,-,79,3.76%,3.654%,100.99843,Conduit
BMARK-2018-B3,2018-03-23,CMBS,BMARK-2018-B3,USOA,BMARK,A-5,USD,315.076,9.79,-,-,AAA,AAA,-,AAA,-,30.00%,42.0%,Fixed,Swaps,-,-,81,4.03%,3.677%,102.99296,Conduit
BMARK-2018-B3,2018-03-23,CMBS,BMARK-2018-B3,USOA,BMARK,A-AB,USD,46.000,7.37,-,-,AAA,AAA,-,AAA,-,30.00%,42.0%,Fixed,Swaps,-,-,69,3.97%,3.512%,102.99733,Conduit
BMARK-2018-B3,2018-03-23,CMBS,BMARK-2018-B3,USOA,BMARK,A-S,USD,84.672,9.90,-,-,NR,AAA,-,AAA,-,22.25%,46.6%,Fixed,Swaps,-,-,98,4.20%,3.849%,102.99750,Conduit
BMARK-2018-B3,2018-03-23,CMBS,BMARK-2018-B3,USOA,BMARK,B,USD,49.164,9.92,-,-,NR,AA-,-,AA,-,17.75%,49.3%,Fixed,Swaps,-,-,108,4.30%,3.949%,102.99598,Conduit
BMARK-2018-B3,2018-03-23,CMBS,BMARK-2018-B3,USOA,BMARK,C,USD,50.530,9.92,-,-,NR,A-,-,A-,-,13.13%,52.1%,Fixed,Swaps,-,-,150,4.56%,4.369%,102.19434,Conduit
BMARK-2018-B3,2018-03-23,CMBS,BMARK-2018-B3,USOA,BMARK,D,USD,36.873,9.92,-,-,NR,BBB-,-,BBB,-,9.75%,54.1%,Fixed,Swaps,-,-,265,-,-,-,Conduit
BMARK-2018-B3,2018-03-23,CMBS,BMARK-2018-B3,USOA,BMARK,X-A,USD,849.448,-,-,-,NR,AAA,-,AAA,-,-,-,Variable,Tsy,-,-,95,0.66%,3.706%,Int.,Conduit
FREMF-2018-KBX1,2018-03-23,CMBS,FREMF-2018-KBX1,USOA,FREMF,A2,USD,404.128,7.06,-,-,-,-,-,-,-,-,-,Fixed,Swaps,-,-,42,2.92%,3.228%,97.99560,Agency
CSAIL-2018-CX11,2018-04-03,CMBS,CSAIL-2018-CX11,USOA,CSAIL,B,USD,39.306,9.91,-,NR,-,AA-,AA(L),-,-,17.63%,47.8%,Fixed,Swaps,-,-,130,4.45%,4.097%,102.99950,Conduit
CSAIL-2018-CX11,2018-04-03,CMBS,CSAIL-2018-CX11,USOA,CSAIL,C,USD,41.688,9.91,-,NR,-,A-,A(L),-,-,13.25%,50.4%,Fixed,Swaps,-,-,205,4.79%,4.847%,100.43300,Conduit
CSAIL-2018-CX11,2018-04-03,CMBS,CSAIL-2018-CX11,USOA,CSAIL,A-5,USD,329.412,9.70,-,Aaa,-,AAA,AAA,-,-,30.00%,40.6%,Fixed,Swaps,-,-,88,4.03%,3.674%,102.99940,Conduit
CSAIL-2018-CX11,2018-04-03,CMBS,CSAIL-2018-CX11,USOA,CSAIL,A-1,USD,30.370,2.50,-,Aaa,-,AAA,AAA,-,-,30.00%,40.6%,Fixed,Swaps,-,-,23,2.89%,2.858%,99.99970,Conduit
CSAIL-2018-CX11,2018-04-03,CMBS,CSAIL-2018-CX11,USOA,CSAIL,A-2,USD,50.930,4.70,-,Aaa,-,AAA,AAA,-,-,30.00%,40.6%,Fixed,Swaps,-,-,40,3.82%,3.118%,102.99990,Conduit
CSAIL-2018-CX11,2018-04-03,CMBS,CSAIL-2018-CX11,USOA,CSAIL,D,USD,30.968,9.96,-,NR,-,BBB-,BBB,-,-,10.00%,52.3%,Fixed,Swaps,-,-,275,2.75%,5.548%,78.94530,Conduit
CSAIL-2018-CX11,2018-04-03,CMBS,CSAIL-2018-CX11,USOA,CSAIL,A-SB,USD,36.952,6.87,-,Aaa,-,AAA,AAA,-,-,30.00%,40.6%,Fixed,Swaps,-,-,79,4.03%,3.541%,102.99980,Conduit
CSAIL-2018-CX11,2018-04-03,CMBS,CSAIL-2018-CX11,USOA,CSAIL,A-S,USD,78.611,9.91,-,Aa3,-,AAA,AAA,-,-,21.75%,45.4%,Fixed,Swaps,-,-,110,4.25%,3.897%,102.99980,Conduit
CSAIL-2018-CX11,2018-04-03,CMBS,CSAIL-2018-CX11,USOA,CSAIL,A-3,USD,61.244,6.85,-,Aaa,-,AAA,AAA,-,-,-,-,Fixed,Swaps,-,-,85,4.09%,3.600%,102.99980,Conduit
CSAIL-2018-CX11,2018-04-03,CMBS,CSAIL-2018-CX11,USOA,CSAIL,A-4,USD,158.100,9.32,-,Aaa,-,AAA,AAA,-,-,30.00%,40.6%,Fixed,Swaps,-,-,86,3.77%,3.648%,100.99930,Conduit
VCC-2018-1,2018-04-06,CMBS,VCC-2018-1,USOA,VCC,M2,USD,8.748,5.01,-,-,-,-,-,A,-,20.25%,-,Fixed,Swaps,165a,165a,150,4.26%,4.239%,99.96676,Other
VCC-2018-1,2018-04-06,CMBS,VCC-2018-1,USOA,VCC,M3,USD,8.841,4.97,-,-,-,-,-,BBB,-,15.50%,-,Fixed,Swaps,185a,185a,165,4.41%,4.388%,99.96660,Other
VCC-2018-1,2018-04-06,CMBS,VCC-2018-1,USOA,VCC,M4,USD,6.514,5.32,-,-,-,-,-,BB,-,12.00%,-,Fixed,Swaps,250a,250a,225,5.01%,4.994%,99.96009,Other
VCC-2018-1,2018-04-06,CMBS,VCC-2018-1,USOA,VCC,M5,USD,3.722,5.95,-,-,-,-,-,B,-,10.00%,-,Fixed,Swaps,375a,375a,350,6.26%,6.255%,99.97619,Other
FREMF-2018-K731,2018-04-06,CMBS,FREMF-2018-K731,USOA,FREMF,X3,USD,174.823,-,-,-,-,-,-,-,-,-,-,Variable,Tsy,-,-,-,2.09%,-,Int.,Agency
FREMF-2018-K731,2018-04-06,CMBS,FREMF-2018-K731,USOA,FREMF,XAM,USD,67.119,-,-,-,-,-,-,-,-,-,-,Variable,Tsy,-,-,-,0.11%,-,Int.,Agency
BX-2018-MCSF,2018-04-06,CMBS,BX-2018-MCSF,USOA,BX,HRR,USD,19.100,1.99,-,-,-,NR,-,B-,-,-,67.0%,-,-,-,-,-,-,-,-,LLSASB
BX-2018-MCSF,2018-04-06,CMBS,BX-2018-MCSF,USOA,BX,F,USD,50.900,1.99,-,-,-,B-,-,B,-,5.00%,63.7%,-,-,-,-,-,-,-,-,LLSASB
BX-2018-MCSF,2018-04-06,CMBS,BX-2018-MCSF,USOA,BX,E,USD,52.000,1.99,-,-,-,BB-,-,BB,-,18.33%,54.7%,Floating,1mL,-,-,235,-,-,99.08570,LLSASB
BX-2018-MCSF,2018-04-06,CMBS,BX-2018-MCSF,USOA,BX,D,USD,34.000,1.99,-,-,-,BBB-,-,BBB,-,31.94%,45.6%,Floating,1mL,-,-,165,-,-,99.08540,LLSASB
BX-2018-MCSF,2018-04-06,CMBS,BX-2018-MCSF,USOA,BX,C,USD,21.500,1.99,-,-,-,A-,-,A+,-,40.84%,39.6%,Floating,1mL,-,-,120,-,-,99.08540,LLSASB
BX-2018-MCSF,2018-04-06,CMBS,BX-2018-MCSF,USOA,BX,B,USD,32.000,1.99,-,-,-,AA-,-,AA,-,46.47%,35.9%,Floating,1mL,-,-,100,-,-,99.08550,LLSASB
BX-2018-MCSF,2018-04-06,CMBS,BX-2018-MCSF,USOA,BX,A,USD,172.500,1.99,-,-,-,AAA,-,AAA,-,54.84%,30.3%,Floating,1mL,-,-,77,-,-,99.08540,LLSASB
VCC-2018-1,2018-04-06,CMBS,VCC-2018-1,USOA,VCC,M1,USD,21.776,4.24,-,-,-,-,-,AA,-,24.95%,-,Fixed,Swaps,125,130,115,3.91%,3.872%,99.99755,Other
VCC-2018-1,2018-04-06,CMBS,VCC-2018-1,USOA,VCC,A,USD,117.909,3.68,-,-,-,-,-,AAA,-,36.65%,-,Fixed,Swaps,90a,90a,85,3.59%,3.555%,99.96602,Other
VCC-2018-1,2018-04-06,CMBS,VCC-2018-1,USOA,VCC,M6,USD,9.306,5.30,-,-,-,-,-,NR,-,5.00%,-,Fixed,YLD,7.50%a,7.50%a,-,7.26%,7.250%,99.97819,Other
FREMF-2018-K731,2018-04-06,CMBS,FREMF-2018-K731,USOA,FREMF,A-2,USD,895.566,6.70,-,-,-,AAA,-,AAA,-,-,-,Fixed,Swaps,-,-,37,3.60%,3.175%,102.45140,Agency
FREMF-2018-K731,2018-04-06,CMBS,FREMF-2018-K731,USOA,FREMF,A-1,USD,111.225,4.15,-,-,-,AAA,-,AAA,-,-,-,Fixed,Swaps,-,-,17,3.48%,2.925%,102.00000,Agency
FREMF-2018-K731,2018-04-06,CMBS,FREMF-2018-K731,USOA,FREMF,A-3,USD,67.119,6.87,-,-,-,AAA,-,A+,-,-,-,Fixed,Swaps,-,-,45,3.60%,3.257%,102.00160,Agency
FREMF-2018-K731,2018-04-06,CMBS,FREMF-2018-K731,USOA,FREMF,X1,USD,"1,006.791",-,-,-,-,-,-,-,-,-,-,Variable,Tsy,-,-,-,0.12%,-,Int.,Agency
FNA-2018-M4,2018-04-10,CMBS,FNA-2018-M4,USOA,FNA,A1,USD,80.000,6.79,-,-,-,-,-,-,-,-,-,Fixed,Swaps,-,-,38,2.94%,-,98.90000,Agency
FNA-2018-M4,2018-04-10,CMBS,FNA-2018-M4,USOA,FNA,A2,USD,625.926,9.77,-,-,-,-,-,-,-,-,-,Fixed,Swaps,-,-,57,3.04%,-,97.60000,Agency
FRESB-2018-SB48,2018-04-12,CMBS,FRESB-2018-SB48,USOA,FRESB,A-5H,USD,129.596,3.97,-,-,-,-,-,-,-,-,-,Fixed,Swaps,-,-,27,3.13%,3.052%,100.15070,Agency
FRESB-2018-SB48,2018-04-12,CMBS,FRESB-2018-SB48,USOA,FRESB,A-10F,USD,277.106,7.16,-,-,-,-,-,-,-,-,-,Fixed,Swaps,-,-,55,3.37%,3.378%,99.86890,Agency
FRESB-2018-SB48,2018-04-12,CMBS,FRESB-2018-SB48,USOA,FRESB,A-10H,USD,96.722,7.16,-,-,-,-,-,-,-,-,-,Fixed,Swaps,-,-,75,3.37%,3.579%,98.65210,Agency
BANK-2018-BNK11,2018-04-13,CMBS,BANK-2018-BNK11,USOA,BANK,C,USD,30.238,9.97,-,-,NR,A-,-,A,-,11.88%,-,Fixed,Swaps,-,-,165,4.39%,4.514%,99.61119,Conduit
BANK-2018-BNK11,2018-04-13,CMBS,BANK-2018-BNK11,USOA,BANK,B,USD,49.852,9.97,-,-,NR,AA-,-,AA,-,16.50%,-,Fixed,Swaps,-,-,120,4.36%,4.064%,102.99466,Conduit
BANK-2018-BNK11,2018-04-13,CMBS,BANK-2018-BNK11,USOA,BANK,A-S,USD,38.410,9.97,-,-,AAA,AAA,-,AAA,-,24.13%,-,Fixed,Swaps,-,-,105,4.27%,3.914%,102.99676,Conduit
BANK-2018-BNK11,2018-04-13,CMBS,BANK-2018-BNK11,USOA,BANK,A-3,USD,209.853,9.89,-,-,AAA,AAA,-,AAA,-,30.00%,-,Fixed,Swaps,-,-,83,4.05%,3.694%,102.99670,Conduit
BANK-2018-BNK11,2018-04-13,CMBS,BANK-2018-BNK11,USOA,BANK,A-2,USD,195.000,9.80,-,-,AAA,AAA,-,AAA,-,30.00%,-,Fixed,Swaps,-,-,81,3.78%,3.673%,100.99983,Conduit
BANK-2018-BNK11,2018-04-13,CMBS,BANK-2018-BNK11,USOA,BANK,A-SB,USD,31.500,7.47,-,-,AAA,AAA,-,AAA,-,30.00%,-,Fixed,Swaps,-,-,72,4.01%,3.554%,102.99758,Conduit
BANK-2018-BNK11,2018-04-13,CMBS,BANK-2018-BNK11,USOA,BANK,X-A,USD,457.653,-,-,-,-,-,-,-,-,-,-,Variable,Tsy,-,-,125,0.51%,4.067%,Int.,Conduit
BANK-2018-BNK11,2018-04-13,CMBS,BANK-2018-BNK11,USOA,BANK,X-D,USD,33.324,-,-,-,-,-,-,-,-,-,-,Variable,Tsy,-,-,-,1.39%,-,Int.,Conduit
BANK-2018-BNK11,2018-04-13,CMBS,BANK-2018-BNK11,USOA,BANK,X-E,USD,13.893,-,-,-,-,-,-,-,-,-,-,Variable,Tsy,-,-,-,1.39%,-,Int.,Conduit
BANK-2018-BNK11,2018-04-13,CMBS,BANK-2018-BNK11,USOA,BANK,RRI,USD,34.410,9.54,-,-,NR,NR,-,NR,-,-,-,-,-,-,-,-,-,-,Retained,Conduit
BANK-2018-BNK11,2018-04-13,CMBS,BANK-2018-BNK11,USOA,BANK,A-1,USD,21.300,2.76,-,-,AAA,AAA,-,AAA,-,30.00%,-,Fixed,Swaps,-,-,20,2.96%,2.937%,99.99905,Conduit
BANK-2018-BNK11,2018-04-13,CMBS,BANK-2018-BNK11,USOA,BANK,D,USD,34.324,9.97,-,-,NR,BBB-,-,BBB-,-,6.63%,-,Fixed,Swaps,-,-,325,3.00%,6.114%,77.16967,Conduit
BANK-2018-BNK11,2018-04-13,CMBS,BANK-2018-BNK11,USOA,BANK,X-B,USD,88.262,-,-,-,-,-,-,-,-,-,-,Variable,Tsy,-,-,-,0.07%,-,Int.,Conduit
GPMT-2018-FL1,2018-04-26,CMBS,GPMT-2018-FL1,USOA,GPMT,C,USD,47.527,2.69,-,NR,-,-,-,A-,-,28.38%,-,Floating,1mL,-,-,215,1mL+215,-,100.00000,CRE
GPMT-2018-FL1,2018-04-26,CMBS,GPMT-2018-FL1,USOA,GPMT,A-S,USD,52.693,2.61,-,NR,-,-,-,AAA,-,40.13%,-,Floating,1mL,-,-,120,1mL+120,-,100.00000,CRE
GPMT-2018-FL1,2018-04-26,CMBS,GPMT-2018-FL1,USOA,GPMT,B,USD,49.595,2.65,-,NR,-,-,-,AA-,-,34.13%,-,Floating,1mL,-,-,155,1mL+155,-,100.00000,CRE
GPMT-2018-FL1,2018-04-26,CMBS,GPMT-2018-FL1,USOA,GPMT,D,USD,68.192,2.79,-,NR,-,-,-,BBB-,-,20.13%,-,Floating,1mL,-,-,295,1mL+295,-,100.00000,CRE
GPMT-2018-FL1,2018-04-26,CMBS,GPMT-2018-FL1,USOA,GPMT,E,USD,35.130,2.94,-,NR,-,-,-,BB-,-,15.88%,-,-,-,-,-,-,-,-,-,CRE
GPMT-2018-FL1,2018-04-26,CMBS,GPMT-2018-FL1,USOA,GPMT,F,USD,37.195,3.00,-,NR,-,-,-,B-,-,11.38%,-,-,-,-,-,-,-,-,-,CRE
GPMT-2018-FL1,2018-04-26,CMBS,GPMT-2018-FL1,USOA,GPMT,Pref,USD,94.022,-,-,NR,-,-,-,NR,-,-,-,-,-,-,-,-,-,-,-,CRE
GPMT-2018-FL1,2018-04-26,CMBS,GPMT-2018-FL1,USOA,GPMT,A,USD,442.215,2.03,-,Aaa,-,-,-,AAA,-,46.50%,-,Floating,1mL,-,-,90,1mL+90,-,100.00000,CRE
WFCM-2018-C44,2018-04-30,CMBS,WFCM-2018-C44,USOA,WFCM,C,USD,38.334,-,-,NR,-,A-,A,-,-,14.63%,-,Fixed,Swaps,-,-,200,4.98%,4.998%,99.50460,Conduit
WFCM-2018-C44,2018-04-30,CMBS,WFCM-2018-C44,USOA,WFCM,B,USD,36.418,-,-,NR,-,AA-,AA,-,-,16.63%,-,Fixed,Swaps,-,-,135,4.33%,4.685%,102.99610,Conduit
WFCM-2018-C44,2018-04-30,CMBS,WFCM-2018-C44,USOA,WFCM,A-S,USD,43.126,-,-,Aa2,-,AAA,AAA,-,-,24.38%,-,Fixed,Swaps,-,-,113,4.11%,4.464%,102.99770,Conduit
WFCM-2018-C44,2018-04-30,CMBS,WFCM-2018-C44,USOA,WFCM,A-4,USD,175.000,-,-,Aaa,-,AAA,AAA,-,-,30.00%,-,Fixed,Swaps,-,-,86,3.84%,3.948%,100.99450,Conduit
WFCM-2018-C44,2018-04-30,CMBS,WFCM-2018-C44,USOA,WFCM,A-SB,USD,37.620,-,-,Aaa,-,AAA,AAA,-,-,30.00%,-,Fixed,Swaps,-,-,76,3.71%,4.167%,102.99890,Conduit
WFCM-2018-C44,2018-04-30,CMBS,WFCM-2018-C44,USOA,WFCM,A-3,USD,6.828,-,-,Aaa,-,AAA,AAA,-,-,30.00%,-,Fixed,Swaps,-,-,88,3.83%,3.824%,99.99700,Conduit
WFCM-2018-C44,2018-04-30,CMBS,WFCM-2018-C44,USOA,WFCM,A-2,USD,27.202,-,-,Aaa,-,AAA,AAA,-,-,30.00%,-,Fixed,Swaps,-,-,60,3.51%,4.178%,102.99660,Conduit
WFCM-2018-C44,2018-04-30,CMBS,WFCM-2018-C44,USOA,WFCM,A-1,USD,20.962,-,-,Aaa,-,AAA,AAA,-,-,30.00%,-,Fixed,Swaps,-,-,20,3.02%,3.045%,99.99890,Conduit
WFCM-2018-C44,2018-04-30,CMBS,WFCM-2018-C44,USOA,WFCM,X-A,USD,536.682,-,-,Aaa,-,AAA,AAA,-,-,-,-,Fixed,Tsy,-,-,130,0.93%,4.250%,Int.,Conduit
WFCM-2018-C44,2018-04-30,CMBS,WFCM-2018-C44,USOA,WFCM,A-5,USD,269.070,-,-,Aaa,-,AAA,AAA,-,-,30.00%,-,Fixed,Swaps,-,-,88,3.86%,4.212%,102.99400,Conduit
